date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,us_aqi,european_aqi,Condition,Rain,MaxTemp,MinTemp,SunRise,SunSet,MoonRise,MoonSet,AvgWind,AvgHumidity,AvgPressure,unhealthy_air
2013-01-27,19.879166666666663,7.35,243.16666666666663,14.9,6.316666666666666,48.625,0.5,48.66666666666666,26.33333333333333,Overcast,0.61,7,3,08:19:00,18:15:00,18:51:00,8:1:00,33,89,1012,0
2013-01-28,51.05833333333334,35.016666666666666,243.16666666666663,30.791666666666668,6.316666666666666,27.45833333333333,0.5,57.0,36.54166666666666,Cloudy,0.7,5,3,08:18:00,18:16:00,19:53:00,8:33:00,12,85,1016,0
2013-01-29,33.94166666666667,23.03333333333333,243.16666666666663,25.55,6.316666666666666,28.166666666666668,0.5,93.54166666666669,64.66666666666667,Overcast,0.25,5,4,08:17:00,18:17:00,20:55:00,9:3:00,16,83,1020,1
2013-01-30,62.0375,53.82916666666667,243.16666666666663,48.81666666666666,6.316666666666666,20.291666666666668,0.5,100.58333333333331,67.25,Partly cloudy,0.0,5,3,08:17:00,18:18:00,21:59:00,9:33:00,6,73,1018,1
2013-01-31,56.645833333333336,41.16666666666666,243.16666666666663,41.09583333333333,6.316666666666666,26.25,0.5,146.79166666666666,84.54166666666667,Partly cloudy,4.04,7,4,08:16:00,18:20:00,23:4:00,10:2:00,17,78,1013,1
2013-02-01,20.70833333333333,13.4875,243.16666666666663,24.20833333333333,6.316666666666666,40.208333333333336,0.5,74.75,47.708333333333336,Sunny,2.88,9,6,08:15:00,18:21:00,,10:33:00,22,78,1014,0
2013-02-02,21.10833333333333,15.0625,243.16666666666663,17.445833333333333,6.316666666666666,52.083333333333336,0.5,55.25,28.95833333333333,Sunny,0.0,12,8,08:14:00,18:22:00,12:10:00,11:8:00,22,66,1010,0
2013-02-03,19.279166666666665,10.658333333333331,243.16666666666663,8.450000000000001,6.316666666666666,72.41666666666667,0.5,49.708333333333336,29.20833333333333,Sunny,0.0,14,10,08:13:00,18:23:00,1:17:00,11:47:00,29,70,1011,0
2013-02-04,29.45,19.445833333333333,243.16666666666663,22.745833333333334,6.316666666666666,69.29166666666667,0.5,49.25,32.791666666666664,Sunny,1.42,13,10,08:12:00,18:25:00,2:25:00,0:31:00,19,71,1015,0
2013-02-05,30.016666666666666,21.125,243.16666666666663,30.258333333333336,6.316666666666666,34.083333333333336,0.5,70.25,45.75,Sunny,0.68,10,7,08:11:00,18:26:00,3:32:00,13:24:00,18,84,1017,0
2013-02-06,78.8875,58.47916666666666,243.16666666666663,45.91666666666666,6.316666666666666,23.08333333333333,0.5,103.79166666666669,67.04166666666667,Sunny,0.39,11,7,08:09:00,18:27:00,4:34:00,14:23:00,8,83,1007,1
2013-02-07,29.03333333333333,23.2625,243.16666666666663,21.125,6.316666666666666,48.375,0.5,131.79166666666666,79.91666666666667,Partly cloudy,0.3,13,10,08:08:00,18:28:00,5:31:00,15:30:00,20,69,1006,1
2013-02-08,15.675,8.9,243.16666666666663,16.125,6.316666666666666,66.625,0.5,47.75,30.58333333333333,Cloudy,0.0,11,9,08:07:00,18:30:00,6:21:00,16:39:00,24,80,1005,0
2013-02-09,17.087500000000002,9.270833333333334,243.16666666666663,17.245833333333334,6.316666666666666,55.333333333333336,0.5,37.29166666666666,22.916666666666668,Partly cloudy,4.23,10,8,08:06:00,18:31:00,7:4:00,17:51:00,16,81,1011,0
2013-02-10,23.97083333333333,17.195833333333333,243.16666666666663,27.941666666666663,6.316666666666666,32.25,0.5,48.083333333333336,24.08333333333333,Partly cloudy,0.95,9,8,08:05:00,18:32:00,7:43:00,19:2:00,14,86,1012,0
2013-02-11,28.7875,19.575,243.16666666666663,30.21666666666667,6.316666666666666,31.416666666666668,0.5,65.33333333333333,38.958333333333336,Sunny,0.0,9,5,08:02:00,18:35:00,8:48:00,21:17:00,10,78,1020,0
2013-02-12,51.32916666666667,33.0625,243.16666666666663,44.60833333333333,6.316666666666666,19.625,0.5,75.79166666666667,54.25,Sunny,0.0,9,5,08:02:00,18:35:00,8:48:00,21:17:00,10,78,1020,1
2013-02-13,69.17083333333333,41.34583333333333,243.16666666666663,49.36666666666667,6.316666666666666,19.666666666666668,0.5,106.08333333333331,70.20833333333333,Sunny,0.0,11,8,08:01:00,18:36:00,9:19:00,22:21:00,11,71,1019,1
2013-02-14,48.62083333333334,27.683333333333334,243.16666666666663,31.366666666666664,6.316666666666666,36.833333333333336,0.5,105.75,70.125,Sunny,0.0,10,8,08:00:00,18:37:00,9:49:00,23:24:00,19,79,1013,1
2013-02-15,31.7375,17.170833333333334,243.16666666666663,16.704166666666666,6.316666666666666,56.708333333333336,0.5,66.54166666666667,42.04166666666666,Overcast,2.67,8,6,07:59:00,18:38:00,10:21:00,,27,87,1011,0
2013-02-16,47.25833333333333,35.5875,243.16666666666663,21.27083333333333,6.316666666666666,40.0,0.5,78.54166666666667,53.333333333333336,Cloudy,0.08,5,4,07:57:00,18:40:00,10:55:00,12:24:00,12,76,1020,1
2013-02-17,51.97916666666666,35.00833333333333,243.16666666666663,21.325,6.316666666666666,34.5,0.5,102.5,69.125,Partly cloudy,0.03,6,4,07:56:00,18:41:00,11:32:00,1:22:00,18,75,1020,1
2013-02-18,53.95,35.00416666666667,243.16666666666663,20.166666666666668,6.316666666666666,43.375,0.5,97.45833333333331,67.45833333333333,Cloudy,0.26,6,5,07:55:00,18:42:00,0:13:00,2:17:00,19,77,1020,1
2013-02-19,46.97916666666666,32.983333333333334,243.16666666666663,24.84583333333333,6.316666666666666,43.958333333333336,0.5,99.45833333333331,68.125,Cloudy,0.82,8,5,07:53:00,18:43:00,0:58:00,3:10:00,18,74,1016,1
2013-02-20,33.67916666666667,25.40833333333333,243.16666666666663,27.266666666666666,6.316666666666666,47.29166666666666,0.5,83.33333333333333,60.5,Overcast,0.0,7,6,07:52:00,18:44:00,13:48:00,3:58:00,9,79,1015,1
2013-02-21,62.7125,47.47916666666666,243.16666666666663,50.75,6.316666666666666,20.08333333333333,0.5,103.125,69.04166666666667,Partly cloudy,0.14,9,6,07:51:00,18:46:00,14:42:00,4:42:00,10,74,1018,1
2013-02-22,46.1625,40.05416666666667,243.16666666666663,45.32916666666667,6.316666666666666,33.041666666666664,0.5,119.45833333333331,74.58333333333333,Partly cloudy,0.9,9,7,07:49:00,18:47:00,15:39:00,5:23:00,13,85,1009,1
2013-02-23,55.4625,44.8625,243.16666666666663,64.58333333333333,6.316666666666666,13.625,0.5,122.83333333333331,75.66666666666667,Partly cloudy,0.22,9,8,07:48:00,18:48:00,16:38:00,5:59:00,6,88,1013,1
2013-02-24,62.50416666666666,48.84583333333333,243.16666666666663,46.11666666666667,6.316666666666666,26.125,0.5,121.5,75.25,Sunny,0.0,11,8,07:46:00,18:49:00,17:41:00,6:32:00,13,87,1022,1
2013-02-25,62.145833333333336,45.54166666666666,243.16666666666663,41.05416666666667,6.316666666666666,39.04166666666666,0.5,138.54166666666666,80.70833333333333,Sunny,0.01,12,9,07:45:00,18:50:00,18:43:00,7:4:00,14,79,1022,1
2013-02-26,44.77916666666667,27.27916666666667,243.16666666666663,26.9375,6.316666666666666,48.333333333333336,0.5,100.66666666666669,68.16666666666667,Partly cloudy,0.96,9,8,07:43:00,18:52:00,19:48:00,7:35:00,14,91,1019,1
2013-02-27,40.44166666666667,25.73333333333333,243.16666666666663,29.29583333333333,6.316666666666666,47.75,0.5,83.5,62.16666666666666,Overcast,0.25,9,7,07:42:00,18:53:00,20:54:00,8:5:00,15,88,1017,1
2013-02-28,22.7875,14.720833333333331,243.16666666666663,15.870833333333332,6.316666666666666,57.0,0.5,63.29166666666666,39.0,Overcast,1.63,7,5,07:40:00,18:54:00,22:1:00,8:36:00,24,81,1021,0
2013-03-01,51.29166666666666,41.85,243.16666666666663,40.9625,6.316666666666666,41.958333333333336,0.5,84.58333333333333,55.16666666666666,Sunny,0.0,7,5,07:39:00,18:55:00,23:9:00,9:11:00,7,63,1019,1
2013-03-02,40.829166666666666,32.875,243.16666666666663,34.61666666666667,6.316666666666666,48.29166666666666,0.5,104.125,69.5,Sunny,0.1,10,7,07:37:00,18:56:00,,9:49:00,17,70,1016,1
2013-03-03,30.975,21.383333333333336,243.16666666666663,13.9875,6.316666666666666,55.125,0.5,89.875,64.04166666666667,Sunny,0.02,8,6,07:36:00,18:57:00,12:17:00,10:31:00,29,76,1016,1
2013-03-04,39.1625,32.19583333333333,243.16666666666663,28.8875,6.316666666666666,37.375,0.5,72.875,48.16666666666666,Sunny,0.0,9,5,07:34:00,18:59:00,1:24:00,11:21:00,12,68,1019,0
2013-03-05,26.683333333333334,17.233333333333334,243.16666666666663,17.841666666666665,6.316666666666666,50.25,0.5,82.66666666666667,56.16666666666666,Sunny,0.01,7,4,07:32:00,19:0:00,2:26:00,0:17:00,22,64,1030,1
2013-03-06,48.61666666666667,27.8125,243.16666666666663,40.85416666666666,6.316666666666666,43.833333333333336,0.5,65.04166666666667,39.958333333333336,Sunny,0.0,9,3,07:31:00,19:1:00,3:24:00,13:19:00,8,54,1027,0
2013-03-07,38.895833333333336,28.183333333333334,243.16666666666663,42.5625,6.316666666666666,26.20833333333333,0.5,93.125,65.83333333333333,Partly cloudy,0.0,12,8,07:29:00,19:2:00,4:15:00,14:25:00,13,55,1018,1
2013-03-08,28.6,22.675,243.16666666666663,25.85,6.316666666666666,56.54166666666666,0.5,78.625,59.66666666666666,Partly cloudy,0.64,12,10,07:28:00,19:3:00,4:59:00,15:34:00,17,72,1011,1
2013-03-09,23.391666666666666,15.8625,243.16666666666663,17.479166666666668,6.316666666666666,77.75,0.5,62.25,37.16666666666666,Overcast,1.18,13,9,07:26:00,19:4:00,5:39:00,16:43:00,20,78,1008,0
2013-03-10,18.041666666666668,10.9625,243.16666666666663,15.970833333333331,6.316666666666666,73.875,0.5,51.5,30.25,Sunny,0.59,14,10,07:24:00,19:5:00,6:13:00,17:52:00,25,78,1006,0
2013-03-11,29.725,19.716666666666665,243.16666666666663,21.166666666666668,6.316666666666666,57.04166666666666,0.5,55.375,31.95833333333333,Sunny,1.46,14,11,07:23:00,19:7:00,6:46:00,18:58:00,21,78,1002,0
2013-03-12,30.766666666666666,15.883333333333333,243.16666666666663,18.966666666666665,6.316666666666666,63.208333333333336,0.5,68.54166666666667,43.66666666666666,Sunny,2.38,14,11,07:21:00,19:8:00,7:17:00,20:3:00,22,80,1001,0
2013-03-13,22.379166666666663,13.758333333333333,243.16666666666663,17.912499999999998,6.316666666666666,71.75,0.5,52.208333333333336,29.625,Sunny,0.0,14,10,07:19:00,19:9:00,7:48:00,21:7:00,24,71,1005,0
2013-03-14,24.2625,13.433333333333332,243.16666666666663,20.354166666666668,6.316666666666666,62.91666666666666,0.5,51.875,27.45833333333333,Partly cloudy,0.0,16,11,07:18:00,19:10:00,8:19:00,22:9:00,17,60,1002,0
2013-03-15,23.40833333333333,12.108333333333334,243.16666666666663,12.608333333333334,6.316666666666666,84.45833333333333,0.5,56.16666666666666,33.916666666666664,Sunny,2.97,14,10,07:16:00,19:11:00,8:53:00,23:9:00,29,70,997,0
2013-03-16,20.816666666666663,8.808333333333334,243.16666666666663,13.745833333333332,6.316666666666666,63.375,0.5,39.25,25.375,Overcast,3.52,9,4,07:14:00,19:12:00,9:29:00,,29,86,1010,0
2013-03-17,23.39583333333333,18.491666666666667,243.16666666666663,21.120833333333334,6.316666666666666,51.458333333333336,0.5,46.79166666666666,26.95833333333333,Overcast,1.14,5,4,07:13:00,19:13:00,10:8:00,12:6:00,13,73,1021,0
2013-03-18,52.958333333333336,46.3,243.16666666666663,41.9875,6.316666666666666,33.583333333333336,0.5,92.54166666666669,62.75,Sunny,0.0,9,4,07:11:00,19:14:00,10:52:00,1:0:00,6,62,1020,1
2013-03-19,33.99166666666667,26.0125,243.16666666666663,21.6125,6.316666666666666,66.33333333333333,0.5,118.25,74.20833333333333,Sunny,0.0,14,9,07:09:00,19:15:00,11:40:00,1:50:00,30,67,1009,1
2013-03-20,56.32916666666667,33.583333333333336,243.16666666666663,42.583333333333336,6.316666666666666,50.875,0.5,67.54166666666667,42.833333333333336,Sunny,0.25,12,10,07:08:00,19:16:00,0:32:00,2:35:00,11,78,1013,0
2013-03-21,63.7125,47.35,243.16666666666663,40.75833333333333,6.316666666666666,36.54166666666666,0.5,128.25,77.45833333333333,Partly cloudy,0.0,16,11,07:06:00,19:18:00,13:27:00,3:17:00,13,62,1007,1
2013-03-22,25.21666666666667,20.320833333333333,243.16666666666663,22.179166666666664,6.316666666666666,59.125,0.5,101.79166666666669,67.70833333333333,Cloudy,1.55,14,6,07:04:00,19:19:00,14:25:00,3:55:00,20,80,998,1
2013-03-23,24.0625,15.7375,243.16666666666663,19.779166666666665,6.316666666666666,64.04166666666667,0.5,54.41666666666666,28.916666666666668,Partly cloudy,1.83,9,6,07:03:00,19:20:00,15:25:00,4:29:00,21,70,1010,0
2013-03-24,56.35833333333333,47.3625,243.16666666666663,44.208333333333336,6.316666666666666,40.708333333333336,0.5,90.375,59.04166666666666,Sunny,0.0,11,8,07:01:00,19:21:00,16:27:00,5:2:00,8,69,1017,1
2013-03-25,39.2375,27.9625,243.16666666666663,27.058333333333334,6.316666666666666,41.16666666666666,0.5,110.58333333333331,71.70833333333333,Sunny,0.0,10,8,06:59:00,19:22:00,17:31:00,5:33:00,22,82,1014,1
2013-03-26,36.37083333333333,27.8125,243.16666666666663,37.641666666666666,6.316666666666666,52.41666666666666,0.5,85.04166666666667,62.75,Partly cloudy,2.4,14,10,06:58:00,19:23:00,18:37:00,6:3:00,11,80,1002,1
2013-03-27,31.375,18.479166666666668,243.16666666666663,24.675,6.316666666666666,57.75,0.5,74.95833333333333,52.208333333333336,Overcast,2.29,9,8,06:56:00,19:24:00,19:45:00,6:35:00,20,90,1008,1
2013-03-28,26.45,13.475,243.16666666666663,14.633333333333333,6.316666666666666,67.91666666666667,0.5,56.125,30.375,Overcast,0.81,9,7,06:54:00,19:25:00,20:54:00,7:9:00,24,85,1017,0
2013-03-29,36.825,23.8875,243.16666666666663,22.4375,6.316666666666666,58.083333333333336,0.5,60.0,34.333333333333336,Partly cloudy,0.01,11,7,06:53:00,19:26:00,22:5:00,7:47:00,17,79,1020,0
2013-03-30,58.96666666666667,45.9125,243.16666666666663,49.7,6.316666666666666,34.708333333333336,0.5,104.75,69.45833333333333,Sunny,0.04,14,10,06:51:00,19:27:00,23:14:00,8:29:00,7,75,1014,1
2013-03-31,62.98333333333333,52.175,243.16666666666663,45.34166666666667,6.316666666666666,15.541666666666666,0.5,125.20833333333331,76.5,Sunny,0.0,17,13,06:49:00,19:28:00,,9:18:00,11,62,1009,1
2013-04-01,49.270833333333336,40.25416666666667,243.16666666666663,43.54166666666666,6.316666666666666,36.833333333333336,0.5,139.91666666666666,81.29166666666667,Partly cloudy,0.57,16,13,06:48:00,19:29:00,12:19:00,10:13:00,10,71,1008,1
2013-04-02,36.333333333333336,25.679166666666664,243.16666666666663,35.84583333333333,6.316666666666666,44.375,0.5,87.04166666666667,63.5,Sunny,1.09,15,11,06:46:00,19:30:00,1:19:00,11:14:00,15,65,1010,1
2013-04-03,44.50416666666666,36.25,243.16666666666663,39.145833333333336,6.316666666666666,40.458333333333336,0.5,92.04166666666669,65.33333333333333,Partly cloudy,2.23,16,12,06:44:00,19:32:00,2:12:00,0:19:00,14,76,1003,1
2013-04-04,24.691666666666663,17.183333333333334,243.16666666666663,25.875,6.316666666666666,65.83333333333333,0.5,79.54166666666667,55.66666666666666,Sunny,0.03,14,11,06:43:00,19:33:00,2:58:00,13:26:00,15,79,1008,1
2013-04-05,38.8375,26.808333333333334,243.16666666666663,33.90416666666667,6.316666666666666,45.125,0.5,72.66666666666667,50.333333333333336,Sunny,0.0,15,11,06:41:00,19:34:00,3:38:00,14:33:00,12,69,1012,1
2013-04-06,57.32916666666667,35.65416666666666,243.16666666666663,37.15416666666667,6.316666666666666,58.583333333333336,0.5,81.70833333333333,61.125,Sunny,0.0,16,13,06:39:00,19:35:00,4:13:00,15:40:00,13,60,1009,1
2013-04-07,87.97916666666667,49.75416666666666,243.16666666666663,30.92083333333333,6.316666666666666,56.79166666666666,0.5,140.04166666666666,81.875,Partly cloudy,0.9,16,10,06:38:00,19:36:00,4:46:00,16:45:00,26,73,1003,1
2013-04-08,30.554166666666664,14.833333333333334,243.16666666666663,13.925,6.316666666666666,66.58333333333333,0.5,88.375,58.625,Overcast,0.62,10,7,06:36:00,19:37:00,5:17:00,17:50:00,25,87,1006,1
2013-04-09,46.62083333333334,26.4375,243.16666666666663,27.02916666666667,6.316666666666666,54.125,0.5,55.833333333333336,33.208333333333336,Cloudy,0.09,10,8,06:34:00,19:38:00,5:48:00,18:53:00,12,77,1015,0
2013-04-10,58.05,37.34166666666667,243.16666666666663,33.225,6.316666666666666,42.625,0.5,104.5,69.625,Sunny,0.0,13,9,06:33:00,19:39:00,6:18:00,19:55:00,8,74,1015,1
2013-04-11,54.15833333333333,42.56666666666667,243.16666666666663,46.67083333333333,6.316666666666666,41.458333333333336,0.5,101.66666666666669,68.91666666666667,Sunny,1.03,13,11,06:31:00,19:40:00,6:51:00,20:56:00,12,79,1015,1
2013-04-12,69.21249999999999,58.69166666666666,243.16666666666663,64.09166666666667,6.316666666666666,35.25,0.5,145.08333333333334,85.625,Sunny,0.0,15,11,06:30:00,19:41:00,7:26:00,21:54:00,8,68,1018,1
2013-04-13,47.5375,44.82916666666667,243.16666666666663,41.4375,6.316666666666666,51.75,0.5,129.375,78.04166666666667,Sunny,1.64,16,13,06:28:00,19:42:00,8:5:00,22:50:00,9,58,1018,1
2013-04-14,36.3875,40.59166666666667,243.16666666666663,30.495833333333334,6.316666666666666,41.79166666666666,0.5,137.91666666666666,80.625,Partly cloudy,0.24,13,10,06:26:00,19:43:00,8:47:00,23:42:00,17,84,1020,1
2013-04-15,20.22083333333333,12.933333333333332,243.16666666666663,14.170833333333334,6.316666666666666,63.625,0.5,67.66666666666667,40.91666666666666,Overcast,0.53,12,10,06:25:00,19:44:00,9:34:00,,27,88,1017,0
2013-04-16,24.6625,13.2375,243.16666666666663,13.179166666666667,6.316666666666666,71.33333333333333,0.5,53.0,28.70833333333333,Overcast,3.07,10,9,06:23:00,19:45:00,10:23:00,12:29:00,25,88,1015,0
2013-04-17,24.02916666666667,12.595833333333331,243.16666666666663,11.516666666666666,6.316666666666666,73.0,0.5,51.16666666666666,29.166666666666668,Sunny,0.01,11,8,06:22:00,19:46:00,11:17:00,1:12:00,25,77,1019,0
2013-04-18,28.28333333333333,18.591666666666665,243.16666666666663,18.475,6.316666666666666,65.29166666666667,0.5,56.458333333333336,31.291666666666668,Sunny,0.03,12,8,06:20:00,19:47:00,0:13:00,1:51:00,21,72,1019,0
2013-04-19,32.99166666666667,23.445833333333336,243.16666666666663,20.416666666666668,6.316666666666666,59.79166666666666,0.5,69.45833333333333,45.66666666666666,Sunny,0.0,12,8,06:19:00,19:48:00,13:11:00,2:26:00,19,79,1015,0
2013-04-20,40.97083333333333,21.6625,243.16666666666663,21.254166666666663,6.316666666666666,59.75,0.5,70.25,46.208333333333336,Sunny,0.1,12,9,06:17:00,19:49:00,14:11:00,2:59:00,15,84,1015,0
2013-04-21,56.3,31.6875,243.16666666666663,32.72083333333333,6.316666666666666,41.875,0.5,82.79166666666667,59.91666666666666,Partly cloudy,1.1,13,9,06:16:00,19:51:00,15:13:00,3:30:00,9,81,1014,1
2013-04-22,51.5125,37.75833333333333,243.16666666666663,32.829166666666666,6.316666666666666,52.54166666666666,0.5,100.41666666666669,68.33333333333333,Sunny,0.0,13,10,06:14:00,19:52:00,16:17:00,4:0:00,14,82,1018,1
2013-04-23,36.25416666666667,23.683333333333334,243.16666666666663,30.6125,6.316666666666666,60.29166666666666,0.5,88.25,61.91666666666666,Sunny,0.0,13,9,06:13:00,19:53:00,17:24:00,4:31:00,14,65,1023,1
2013-04-24,62.3,48.4,243.16666666666663,62.74166666666667,6.316666666666666,33.375,0.5,92.375,64.91666666666667,Sunny,0.0,15,11,06:12:00,19:54:00,18:32:00,5:4:00,4,63,1026,1
2013-04-25,96.56666666666666,84.675,243.16666666666663,78.62916666666666,6.316666666666666,27.25,0.5,157.5,97.45833333333331,Sunny,0.0,16,13,06:10:00,19:55:00,19:44:00,5:40:00,4,63,1024,1
2013-04-26,96.32083333333333,88.73333333333333,243.16666666666663,73.17916666666666,6.316666666666666,32.958333333333336,0.5,169.66666666666666,114.16666666666669,Sunny,0.0,18,14,06:09:00,19:56:00,20:55:00,6:21:00,7,63,1019,1
2013-04-27,74.125,55.86666666666667,243.16666666666663,59.04166666666666,6.316666666666666,48.458333333333336,0.5,150.625,89.25,Sunny,0.0,18,14,06:07:00,19:57:00,22:5:00,7:8:00,7,63,1015,1
2013-04-28,53.71666666666667,54.4125,243.16666666666663,44.1625,6.316666666666666,48.125,0.5,154.0,90.5,Sunny,0.0,20,16,06:06:00,19:58:00,23:10:00,8:3:00,11,55,1015,1
2013-04-29,53.375,50.770833333333336,243.16666666666663,55.95,6.316666666666666,46.708333333333336,0.5,135.70833333333334,79.875,Sunny,0.0,20,15,06:05:00,19:59:00,,9:4:00,11,61,1020,1
2013-04-30,46.45416666666667,33.670833333333334,243.16666666666663,24.575,6.316666666666666,69.58333333333333,0.5,116.125,73.54166666666667,Sunny,0.0,19,14,06:04:00,20:0:00,12:7:00,10:9:00,19,69,1021,1
2013-05-01,45.51666666666667,35.733333333333334,243.16666666666663,21.90416666666667,6.316666666666666,73.79166666666667,0.5,94.91666666666669,66.41666666666667,Sunny,0.0,17,13,06:02:00,20:1:00,12:56:00,11:18:00,20,74,1018,1
2013-05-02,43.29583333333333,32.50416666666667,243.16666666666663,19.216666666666665,6.316666666666666,77.625,0.5,101.54166666666669,68.91666666666667,Sunny,0.0,18,13,06:01:00,20:2:00,1:39:00,0:26:00,23,80,1016,1
2013-05-03,41.204166666666666,31.979166666666668,243.16666666666663,22.925,6.316666666666666,74.91666666666667,0.5,92.33333333333331,65.54166666666667,Sunny,0.0,17,13,06:00:00,20:3:00,2:16:00,13:33:00,15,81,1013,1
2013-05-04,60.708333333333336,53.7625,243.16666666666663,46.10416666666666,6.316666666666666,50.16666666666666,0.5,108.91666666666669,71.16666666666667,Sunny,0.11,19,14,05:59:00,20:4:00,2:49:00,14:38:00,9,78,1013,1
2013-05-05,58.65833333333333,47.770833333333336,243.16666666666663,40.3,6.316666666666666,41.333333333333336,0.5,147.25,84.29166666666667,Sunny,0.0,20,16,05:57:00,20:5:00,3:20:00,15:43:00,12,71,1017,1
2013-05-06,34.03333333333333,24.383333333333336,243.16666666666663,19.433333333333334,6.316666666666666,58.91666666666666,0.5,104.66666666666669,69.58333333333333,Sunny,0.0,20,15,05:56:00,20:6:00,3:50:00,16:45:00,22,79,1019,1
2013-05-07,29.2375,20.683333333333334,243.16666666666663,14.775,6.316666666666666,71.45833333333333,0.5,68.75,43.583333333333336,Sunny,0.0,19,15,05:55:00,20:7:00,4:20:00,17:47:00,27,83,1016,0
2013-05-08,29.079166666666666,19.10833333333333,243.16666666666663,13.266666666666667,6.316666666666666,82.45833333333333,0.5,67.45833333333333,41.66666666666666,Sunny,0.0,19,16,05:54:00,20:8:00,4:51:00,18:47:00,30,80,1013,0
2013-05-09,35.34166666666667,22.14583333333333,243.16666666666663,18.716666666666665,6.316666666666666,79.45833333333333,0.5,66.25,39.833333333333336,Overcast,0.1,18,15,05:53:00,20:9:00,5:26:00,19:46:00,17,82,1013,0
2013-05-10,40.833333333333336,27.42083333333333,243.16666666666663,29.691666666666663,6.316666666666666,58.375,0.5,74.25,53.125,Sunny,0.01,18,16,05:52:00,20:10:00,6:2:00,20:42:00,13,81,1012,1
2013-05-11,43.25833333333333,37.59166666666667,243.16666666666663,38.09583333333333,6.316666666666666,53.458333333333336,0.5,95.33333333333331,66.58333333333333,Partly cloudy,0.0,18,15,05:51:00,20:11:00,6:43:00,21:35:00,7,77,1009,1
2013-05-12,42.84583333333333,44.72916666666666,243.16666666666663,40.65416666666667,6.316666666666666,47.16666666666666,0.5,124.41666666666669,76.29166666666667,Sunny,0.0,19,15,05:50:00,20:12:00,7:28:00,22:24:00,7,72,1005,1
2013-05-13,46.2625,42.875,243.16666666666663,44.775,6.316666666666666,42.333333333333336,0.5,107.83333333333331,70.91666666666667,Sunny,0.97,20,16,05:49:00,20:13:00,8:17:00,23:9:00,8,72,1004,1
2013-05-14,32.85,36.96666666666667,243.16666666666663,29.641666666666666,6.316666666666666,44.66666666666666,0.5,129.58333333333334,77.79166666666667,Cloudy,0.78,18,16,05:48:00,20:14:00,9:9:00,23:49:00,14,83,1007,1
2013-05-15,34.85,36.74583333333333,243.16666666666663,36.47083333333333,6.316666666666666,38.79166666666666,0.5,93.41666666666669,65.91666666666667,Sunny,1.71,18,16,05:47:00,20:15:00,10:4:00,,9,77,1010,1
2013-05-16,48.3375,48.66666666666666,243.16666666666663,38.46666666666667,6.316666666666666,25.041666666666668,0.5,118.95833333333331,74.5,Sunny,0.0,21,17,05:46:00,20:16:00,11:1:00,12:25:00,9,67,1012,1
2013-05-17,45.0625,42.4875,243.16666666666663,27.941666666666663,6.316666666666666,48.958333333333336,0.5,126.375,76.875,Patchy rain possible,2.5,22,19,05:45:00,20:17:00,11:59:00,12:59:00,11,67,1012,1
2013-05-18,57.96666666666667,29.066666666666663,243.16666666666663,28.929166666666664,6.316666666666666,56.91666666666666,0.5,91.95833333333331,65.45833333333333,Sunny,0.0,22,18,05:44:00,20:18:00,0:59:00,1:30:00,13,72,1014,1
2013-05-19,94.83333333333331,76.21249999999999,243.16666666666663,56.4875,6.316666666666666,32.541666666666664,0.5,140.5,87.54166666666667,Sunny,0.07,23,19,05:43:00,20:19:00,14:0:00,1:59:00,8,72,1014,1
2013-05-20,58.61666666666667,46.25,243.16666666666663,43.36666666666667,6.316666666666666,45.16666666666666,0.5,143.95833333333334,85.83333333333333,Sunny,0.0,23,19,05:42:00,20:20:00,15:4:00,2:29:00,10,66,1014,1
2013-05-21,39.38333333333333,30.95833333333333,243.16666666666663,36.35,6.316666666666666,49.66666666666666,0.5,109.16666666666669,71.29166666666667,Sunny,0.0,23,19,05:41:00,20:21:00,16:10:00,3:0:00,12,63,1013,1
2013-05-22,56.975,42.47916666666666,243.16666666666663,37.15833333333333,6.316666666666666,48.125,0.5,91.79166666666669,65.29166666666667,Sunny,0.0,23,19,05:41:00,20:22:00,17:19:00,3:34:00,8,62,1010,1
2013-05-23,62.5125,45.9875,243.16666666666663,21.0625,6.316666666666666,66.75,0.5,141.375,81.79166666666667,Sunny,1.23,27,21,05:40:00,20:23:00,18:30:00,4:11:00,27,54,1004,1
2013-05-24,29.4,14.9875,243.16666666666663,10.708333333333334,6.316666666666666,92.58333333333331,0.5,86.16666666666667,57.333333333333336,Sunny,0.0,22,20,05:39:00,20:23:00,19:42:00,4:55:00,31,65,1007,1
2013-05-25,28.558333333333334,16.579166666666666,243.16666666666663,17.458333333333332,6.316666666666666,82.5,0.5,52.375,33.875,Sunny,0.9,23,19,05:38:00,20:24:00,20:51:00,5:47:00,16,66,1011,0
2013-05-26,24.370833333333334,16.070833333333333,243.16666666666663,19.245833333333334,6.316666666666666,71.58333333333333,0.5,61.91666666666666,35.875,Sunny,0.0,25,19,05:38:00,20:25:00,21:54:00,6:45:00,20,61,1011,0
2013-05-27,33.11666666666667,25.1875,243.16666666666663,26.516666666666666,6.316666666666666,75.04166666666667,0.5,63.583333333333336,39.333333333333336,Sunny,0.0,21,19,05:37:00,20:26:00,22:48:00,7:52:00,14,65,1013,0
